step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
1490.0,-0.9033441191047311,23,1011.0,209176.13118004077,0.09665588089526886
1495.0,-0.9095048283853261,28,1008.0,245254.94095117584,0.09049517161467394
1500.0,-0.9171152681505584,29,979.0,225738.8042890144,0.08288473184944155
1505.0,-0.9128661788831263,25,1067.0,225246.31582647178,0.08713382111687368
1510.0,-0.9026842164548298,25,1048.0,239204.5823519324,0.0973157835451702
1515.0,-0.9031590968765719,28,995.0,222780.62798842703,0.09684090312342804
1520.0,-0.9001322981817583,26,1040.0,208456.8952703371,0.09986770181824173
1525.0,-0.8982208075821335,22,1021.0,220798.8556819478,0.10177919241786644
1530.0,-0.9086247269879204,31,969.0,236402.7543661708,0.09137527301207955
1535.0,-0.910866514317131,22,1013.0,233688.60386687107,0.08913348568286908
1540.0,-0.9104062152970006,20,916.0,199191.750408144,0.08959378470299943
1545.0,-0.896251600754034,26,922.0,238161.06203146355,0.10374839924596606
1550.0,-0.8996128562116414,22,964.0,196049.29084197106,0.1003871437883585
1555.0,-0.9050331487644501,25,958.0,214804.81787865746,0.09496685123554999
1560.0,-0.9168791938555158,29,929.0,219267.8225206696,0.08312080614448422
1565.0,-0.8993229755684033,23,958.0,207431.09817044492,0.10067702443159665
1570.0,-0.8821614833853583,19,920.0,193954.15314260393,0.11783851661464173
1575.0,-0.884441023794778,21,855.0,194800.97299313504,0.11555897620522208
1580.0,-0.8987681896397561,22,888.0,184449.00074410028,0.10123181036024383
1585.0,-0.8864361771168354,21,872.0,216886.50113480896,0.11356382288316455
1590.0,-0.8775572740211679,29,839.0,220780.6623351926,0.12244272597883206
1595.0,-0.8773290063124675,20,871.0,212347.62179531477,0.12267099368753255
1600.0,-0.8780941829637066,19,828.0,184399.63488420483,0.12190581703629345
1605.0,-0.8899990135372804,24,758.0,177119.24038845752,0.11000098646271965
1610.0,-0.9108481363314178,24,813.0,179247.30264114946,0.08915186366858216
1615.0,-0.8966036983146137,23,825.0,206349.79090688622,0.10339630168538631
1620.0,-0.8813619044553775,25,792.0,201737.08473815155,0.11863809554462251
1625.0,-0.8491298688871356,17,813.0,175806.60538039543,0.1508701311128644
1630.0,-0.8758216378738286,19,769.0,169403.43319088002,0.12417836212617142
1635.0,-0.9010115043328798,22,688.0,164298.1727644197,0.09898849566712017
1640.0,-0.9019284623753022,25,740.0,173752.1651134778,0.09807153762469781
1645.0,-0.8721915111328045,19,721.0,174330.77447557388,0.12780848886719556
1650.0,-0.8511531251295386,23,707.0,170146.3737785736,0.14884687487046142
1655.0,-0.8579628547234783,19,719.0,145590.133003113,0.14203714527652164
1660.0,-0.8991153058361382,18,664.0,144354.195580822,0.10088469416386185
1665.0,-0.8833388367976128,21,594.0,168530.2965592808,0.11666116320238719
1670.0,-0.8573204584237074,18,640.0,159868.88451455097,0.1426795415762926
1675.0,-0.8703297679517257,11,609.0,155006.99840390423,0.1296702320482743
1680.0,-0.852780797656322,16,596.0,138093.28312352035,0.14721920234367797
1685.0,-0.8417318963928171,14,590.0,125327.01686735722,0.15826810360718294
1690.0,-0.853203144457253,16,532.0,125831.78666013615,0.14679685554274696
1695.0,-0.8880823762073913,19,441.0,116006.81490593331,0.11191762379260878
1700.0,-0.8607741754146312,11,469.0,128934.09590239507,0.13922582458536886
1705.0,-0.8247239154230576,12,471.0,155910.91276683914,0.1752760845769424
1710.0,-0.8095658079474221,14,511.0,123808.83767396733,0.19043419205257797
1715.0,-0.8452299998252084,17,519.0,143487.08941942814,0.15477000017479156
1720.0,-0.8405718185296471,18,471.0,125536.12434254496,0.15942818147035293
1725.0,-0.866153818578808,15,381.0,115706.75247615385,0.133846181421192
1730.0,-0.8719851312072233,10,412.0,122346.95255977978,0.1280148687927767
1735.0,-0.8197655129534551,9,411.0,127431.1811742245,0.18023448704654482
1740.0,-0.8732320180716802,14,455.0,100986.09485063015,0.1267679819283198
1745.0,-0.8727192687706335,14,448.0,110875.58818741239,0.1272807312293665
1750.0,-0.8453158315552661,11,375.0,117036.946706864,0.15468416844473387
1755.0,-0.8309468945684294,10,258.0,105052.65379286555,0.1690531054315706
1760.0,-0.7726200095646627,6,283.0,121691.1788622856,0.22737999043533727
1765.0,-0.7866766867862747,8,312.0,107504.52565767027,0.2133233132137253
1770.0,-0.8334525913287036,16,371.0,95241.07070108653,0.16654740867129633
1775.0,-0.8620627206621254,17,379.0,94557.69031713123,0.13793727933787464
1780.0,-0.8163758205305649,12,325.0,101291.70910260925,0.18362417946943516
1785.0,-0.7533534756803958,8,231.0,97538.94173840135,0.24664652431960424
1790.0,-0.7938379335949189,5,242.0,91204.80505744433,0.20616206640508106
1795.0,-0.7785487293267005,9,260.0,99469.64203058627,0.22145127067329948
1800.0,-0.788109171183081,14,318.0,70105.55967049103,0.21189082881691895
1805.0,-0.8489987820293747,13,325.0,75234.79818061338,0.1510012179706253
1810.0,-0.7751952390200016,8,260.0,106123.26775478381,0.22480476097999832
1815.0,-0.689943662917524,5,147.0,83250.79733750568,0.3100563370824761
1820.0,-0.7814263171031837,3,146.0,43066.089599319545,0.2185736828968163
1825.0,-0.8530300766300931,8,168.0,52473.2419626271,0.14696992336990694
1830.0,-0.9751691615421562,11,212.0,41257.64179955653,0.02483083845784382
1835.0,-0.7961471382640359,6,196.0,65711.78372943227,0.20385286173596404
1840.0,-0.6003060467134163,2,113.0,43592.798603667994,0.3996939532865838
